date,open,close,high,low,volume,amount,up,down
1991-04-02,121.21,121.21,121.29,120.73,800,387000,4,2
1991-04-03,121.71,121.71,121.71,121.21,2000,977000,4,1
1991-04-04,122.2,121.72,122.2,121.24,10500,5045000,5,2
1991-04-05,121.07,121.54,121.73,121.03,11500,6035000,3,2
1991-04-08,121.11,121.09,121.11,121.05,1800,1675000,3,4
1991-04-09,120.6,120.62,121.1,120.6,409800,297000,2,5
1991-04-10,120.15,120.16,120.62,120.09,819400,281000,2,5
1991-04-11,119.64,119.64,120.16,119.62,200,576000,2,4
1991-04-12,119.2,119.21,119.65,119.15,409800,301000,2,3
1991-04-15,118.73,118.77,119.22,118.72,409800,386000,3,3
1991-04-16,118.36,118.34,118.77,118.34,3276850,177000,2,4
1991-04-17,117.92,117.9,118.34,117.89,200,259000,2,4
1991-04-18,117.45,117.45,117.93,117.45,3276850,133000,1,5
1991-04-19,117.08,117.08,117.5,117.05,600,424000,4,2
1991-04-22,116.63,116.63,117.08,116.58,819400,321000,2,4
1991-04-23,116.21,116.19,116.63,116.15,200,264000,1,4
1991-04-24,115.7,115.79,116.19,115.7,3276850,121000,2,3
1991-04-25,115.38,115.36,115.79,115.33,154400,998000,2,4
1991-04-26,116.31,115.56,116.31,114.52,13300,5806000,5,2
1991-04-29,114.86,114.75,116.29,114.75,8400,3610000,2,3
1991-04-30,113.89,113.94,114.87,113.89,28800,2734000,4,3
1991-05-02,113.04,113.16,113.2,113.03,154400,1124000,4,3
1991-05-03,112.46,112.41,113.17,112.3,19200,2386000,2,3
1991-05-06,111.65,111.61,112.41,111.57,2700,1423000,2,5
1991-05-07,110.8,110.82,110.9,110.8,1800,907000,2,4
1991-05-08,110.16,110.03,110.82,110,819400,375000,1,5
1991-05-09,109.36,109.29,110.12,109.31,2200,1220000,4,0
1991-05-10,108.61,108.53,109.4,108.53,200,313000,3,4
1991-05-13,107.88,107.84,107.88,107.74,200,182000,2,4
1991-05-14,107.21,107.19,107.84,107.06,200,185000,3,2
1991-05-15,106.56,106.57,106.6,106.42,409800,307000,3,2
1991-05-16,105.83,105.77,105.86,105.69,3100,1445000,2,5
1991-05-17,105.12,106.75,106.75,104.96,20100,7633000,6,1
1991-05-20,107.76,107.82,107.82,106.71,800,924000,7,0
1991-05-21,108.89,108.81,108.89,108.62,700,1309000,6,1
1991-05-22,109.71,108.25,109.82,108.11,18600,7967000,5,2
1991-05-23,107.52,109.08,109.16,107.35,41600,2770000,4,3
1991-05-24,110.07,110.08,110.08,109.82,52000,661000,6,1
1991-05-27,111.05,110.66,111.07,109.47,8600,3827000,5,2
1991-05-28,111.61,111.68,111.68,111.36,205600,970000,6,1
1991-05-29,112.75,112.75,112.75,111.67,500,1320000,7,0
1991-05-30,113.74,113.82,113.82,112.77,409800,753000,7,0
1991-05-31,114.83,114.83,114.83,113.84,103200,1470000,5,0
1991-06-03,115.9,115.97,115.97,114.89,26400,1643000,6,0
1991-06-04,117.12,117.12,117.12,116.83,9600,2018000,7,0
1991-06-05,118.17,118.17,118.17,117.14,409800,279000,5,0
1991-06-06,119.26,119.35,119.33,118.17,200,160000,0,0
1991-06-07,120.46,120.47,120.47,119.35,3276850,83000,6,0
1991-06-10,121.65,121.67,121.67,120.47,819400,458000,7,0
1991-06-11,122.89,122.89,122.89,121.67,500,375000,7,0
1991-06-12,123.9,124.11,124.11,122.89,128800,735000,7,0
1991-06-13,125.33,125.34,125.34,123.65,20800,11563000,7,0
1991-06-14,124.47,124.53,126.34,124.47,6600,3541000,3,4
1991-06-17,125.63,125.77,125.77,123.54,6900,4056000,7,0
1991-06-18,127.03,127.03,127.03,126.67,2000,1015000,7,0
1991-06-19,128.12,128.29,128.29,127.03,154400,744000,6,0
1991-06-20,129.55,129.57,129.57,129.21,2200,1321000,7,0
1991-06-21,130.72,130.86,130.86,128.81,13600,7746000,7,0
1991-06-24,132.1,132.17,132.17,131.8,1900,1657000,6,0
1991-06-25,133.48,133.49,133.49,132.17,205600,1296000,7,0
1991-06-26,134.83,134.83,134.83,133.49,6400,2149000,7,0
1991-06-27,136.04,136.19,136.19,134.83,22400,2521000,7,0
1991-06-28,137.41,137.56,137.56,136.19,30400,3032000,7,0
1991-07-01,136.64,136.85,138.62,136.56,22900,12469000,4,3
1991-07-02,135.91,135.96,135.96,135.69,2800,3794000,3,4
1991-07-03,135.28,135.27,135.96,134.98,2700,1818000,4,3
1991-07-04,136.63,136.63,136.63,134.19,13300,8095000,7,0
1991-07-05,136.01,135.96,137.68,135.9,14500,9394000,4,3
1991-07-08,135.26,135.28,135.28,134.93,44800,2925000,4,3
1991-07-09,136.56,134.64,136.57,134.31,8400,4174000,4,3
1991-07-10,134.4,133.99,135.6,133.72,48000,2894000,4,3
1991-07-11,133.22,133.38,133.99,133.13,32000,2417000,4,3
1991-07-12,132.8,132.8,133.38,132.42,3100,1484000,5,2
1991-07-15,133.9,133.14,134.1,131.87,11900,5534000,6,1
1991-07-16,134.39,134.47,134.47,133.14,2700,1328000,7,0
1991-07-17,135.81,135.81,135.81,135.39,600,397000,6,0
1991-07-18,137.17,137.17,137.17,135.81,800,464000,7,0
1991-07-19,137.66,136.7,138.54,136.66,10800,5242000,6,1
1991-07-22,138.07,138.07,138.07,136.7,2700,1423000,7,0
1991-07-23,139.35,139.39,139.39,138.07,7200,3548000,7,0
1991-07-24,140.66,140.68,140.74,138.69,46400,2901000,6,0
1991-07-25,140.2,140.19,141.01,139.99,8300,4080000,6,1
1991-07-26,140.11,140.66,141.46,139.27,9200,4520000,5,0
1991-07-29,141.22,141.52,141.72,140.81,27200,2350000,6,0
1991-07-30,142.39,142.39,142.45,141.39,41600,2718000,6,0
1991-07-31,143.72,143.8,143.8,142.39,16000,1993000,6,0
1991-08-01,145.12,145.24,145.24,143.8,27200,2310000,6,0
1991-08-02,146.49,146.68,146.68,145.44,11700,5825000,7,0
1991-08-05,148.06,148.15,148.15,146.68,33600,2593000,7,0
1991-08-06,149.62,149.62,149.62,148.15,2000,1065000,7,0
1991-08-07,150.93,151.12,151.12,149.62,77600,580000,6,0
1991-08-08,152.57,152.61,152.61,151.12,1900,1045000,6,0
1991-08-09,153.9,154.1,154.1,152.61,11200,1990000,5,0
1991-08-12,155.34,155.54,155.54,154.1,14400,2154000,6,0
1991-08-13,156.87,157.07,157.07,155.54,20000,10529000,5,0
1991-08-14,158.3,158.63,158.63,158.11,38400,2929000,7,0
1991-08-15,159.92,160.21,160.21,158.63,180000,850000,6,0
1991-08-16,161.56,161.6,161.6,160.21,26400,581000,6,0
1991-08-19,163.21,163.21,163.21,161.6,26400,614000,6,0
1991-08-20,164.74,164.84,164.84,163.21,500,388000,6,0
1991-08-21,166.49,166.49,166.49,164.84,6400,2106000,7,0
1991-08-22,167.81,168.16,168.16,166.49,103200,845000,7,0
1991-08-23,169.81,169.81,169.81,168.16,600,502000,6,0
1991-08-26,171.51,171.51,171.51,169.81,600,518000,5,2
1991-08-27,173.06,173.19,173.19,171.51,700,520000,6,0
1991-08-28,174.82,174.92,174.92,173.19,800,511000,6,0
1991-08-29,176.53,176.66,176.66,174.92,2600,1629000,6,0
1991-08-30,178.2,178.43,178.43,176.66,6700,4219000,6,0
1991-09-02,180.08,180.22,180.22,178.43,154400,886000,6,0
1991-09-03,181.71,181.97,181.97,180.22,154400,940000,6,0
1991-09-04,183.66,183.69,183.69,181.97,600,470000,7,0
1991-09-05,185.48,185.51,185.51,183.69,180000,1095000,6,0
1991-09-06,187.09,187.36,187.36,185.51,2700,1761000,7,0
1991-09-09,189.1,189.24,189.24,187.36,8000,2349000,7,0
1991-09-10,190.98,188.33,190.98,188.19,33400,21507000,5,2
1991-09-11,187.29,187.22,187.29,186.86,21300,14677000,3,4
1991-09-12,186.22,186.22,187.4,186.07,19600,16265000,4,3
1991-09-13,188,187.79,188.04,185.01,37400,24035000,6,1
1991-09-16,189.55,189.66,189.66,187.79,9900,6343000,6,0
1991-09-17,191.16,188.65,191.18,188.28,28800,18623000,4,3
1991-09-18,187.26,187.63,188.59,187.18,15800,11015000,3,2
1991-09-19,187.65,186.88,189.21,186.49,23400,14607000,4,2
1991-09-20,185.77,185.92,187.21,185.66,12000,7417000,3,3
1991-09-23,185,185,185.92,184.71,16000,2806000,4,3
1991-09-24,183.96,184.08,185.04,183.69,154400,1002000,4,3
1991-09-25,182.8,183.19,184.08,182.8,128800,934000,4,3
1991-09-26,182.21,182.33,183.19,181.93,6500,4620000,4,3
1991-09-27,183.12,181.82,183.89,181.19,33700,20416000,3,3
1991-09-30,180.28,180.92,181.95,180.27,25500,22336000,3,4
1991-10-03,181.55,182.48,182.48,179.8,18700,12329000,6,1
1991-10-04,184.29,184.29,184.29,183.59,7300,5039000,6,0
1991-10-07,185.95,186,186,185.41,11300,7291000,7,0
1991-10-08,187.59,187.49,187.61,186,23700,15241000,4,2
1991-10-09,188.49,189.12,189.12,186.31,20900,13440000,6,1
1991-10-10,190.71,191.01,191.01,189.12,6600,4333000,7,0
1991-10-11,192.84,192.85,192.88,191.01,10900,7251000,7,0
1991-10-14,194.06,194.67,194.69,192.32,21400,13948000,6,1
1991-10-15,196.58,196.61,196.61,194.67,11000,7265000,7,0
1991-10-16,198.51,198.57,198.57,196.61,9500,6273000,7,0
1991-10-17,200.5,200.51,200.51,198.57,48000,4136000,6,0
1991-10-18,202.5,202.51,202.51,200.51,2900,2384000,7,0
1991-10-21,204.53,204.53,204.53,202.51,8000,2514000,6,0
1991-10-22,206.06,206.53,206.53,204.53,2100,1521000,5,0
1991-10-23,208.06,208.25,208.25,206.53,2600,1980000,5,0
1991-10-24,210.2,210.07,210.2,208.25,19300,13174000,6,1
1991-10-25,210.34,211.86,211.97,209.71,32600,22263000,5,0
1991-10-28,213.5,213.98,213.98,211.86,3200,2357000,7,0
1991-10-29,215.63,215.78,215.78,213.98,2600,2069000,6,0
1991-10-30,216.37,216.43,216.43,215.78,2300,1814000,6,0
1991-10-31,218.59,218.6,218.6,216.43,14400,2914000,7,0
1991-11-01,220.71,220.72,220.72,218.6,46400,4313000,6,0
1991-11-04,222.77,222.77,222.77,220.79,22400,3352000,7,0
1991-11-05,224.44,224.65,224.65,222.77,2800,2225000,6,0
1991-11-06,226.83,226.88,226.88,224.65,2800,2188000,6,0
1991-11-07,228.93,228.93,228.93,226.88,28800,4085000,6,0
1991-11-08,230.99,231.22,231.22,228.93,14400,11039000,7,0
1991-11-11,233.48,233.55,233.55,231.22,2400,2130000,7,0
1991-11-12,235.75,235.8,235.8,233.55,800,914000,6,0
1991-11-13,236.51,236.67,236.67,235.8,700,879000,6,0
1991-11-14,237.39,237.45,237.45,236.67,800,940000,4,0
1991-11-15,238.25,238.25,238.25,237.45,2000,1914000,4,0
1991-11-18,240.04,240.62,240.62,238.25,1800,1534000,6,0
1991-11-19,242.24,242.24,242.24,240.62,2300,2040000,3,0
1991-11-20,244.5,244.5,244.5,242.24,2300,1929000,6,0
1991-11-21,246.26,246.31,246.31,244.5,2100,2030000,3,0
1991-11-22,248.24,248.53,248.53,246.31,2100,1954000,5,0
1991-11-25,250.84,250.85,250.85,248.53,2300,1963000,7,0
1991-11-26,252.9,252.97,252.97,250.85,2400,2326000,6,0
1991-11-27,255.27,255.45,255.45,252.97,2100,1756000,6,0
1991-11-28,257.28,257.35,257.35,255.45,2500,2251000,5,0
1991-11-29,259.68,259.6,259.85,257.35,33600,28453000,5,1
1991-12-02,261.78,262.19,262.19,259.67,19100,16310000,7,0
1991-12-03,264.64,264.81,264.81,262.19,77600,1207000,7,0
1991-12-04,265.53,265.77,265.77,264.81,700,903000,6,0
1991-12-05,266.48,266.66,266.66,265.77,2000,2100000,5,0
1991-12-06,269.34,269.35,269.35,266.66,205600,1798000,7,0
1991-12-09,270.27,270.27,270.27,269.35,205600,1648000,5,0
1991-12-10,270.27,272.91,272.91,270.27,500,665000,6,0
1991-12-11,273.53,273.71,273.71,272.91,600,859000,3,0
1991-12-12,274.41,274.41,274.41,273.71,180000,1644000,3,0
1991-12-13,276.81,277,277,274.41,700,962000,5,0
1991-12-16,277.53,277.85,277.85,277,500,817000,4,0
1991-12-17,278.67,278.68,278.68,277.85,819400,754000,3,0
1991-12-18,279.32,279.51,279.51,278.68,700,893000,3,0
1991-12-19,279.98,280.17,280.17,279.51,52000,1242000,2,0
1991-12-20,282.83,282.83,282.83,280.63,20800,6268000,5,0
1991-12-23,285.65,285.65,285.65,282.83,52000,1182000,7,0
1991-12-24,285.74,286.22,286.22,285.65,819400,593000,3,0
1991-12-25,287.09,287.15,287.15,286.22,500,873000,4,0
1991-12-26,288.03,288.03,288.03,287.15,77600,1422000,3,0
1991-12-27,290.65,290.85,290.85,288.03,180000,1789000,6,0
1991-12-30,291.71,291.71,291.71,290.85,77600,1881000,4,0
1991-12-31,292.48,292.75,292.75,291.71,500,858000,5,0
1992-01-02,293.74,293.75,293.75,292.76,26400,1339000,3,0
1992-01-03,296.24,296.52,296.52,293.75,154400,1842000,6,0
1992-01-06,297.68,297.68,297.68,296.52,6400,4236000,6,0
1992-01-07,298.54,298.77,298.77,297.68,800,1064000,5,0
1992-01-08,299.65,299.66,299.66,298.77,600,930000,5,0
1992-01-09,300.61,300.62,300.62,299.66,26400,1244000,3,0
1992-01-10,301.82,301.83,301.83,300.62,205600,2629000,6,0
1992-01-13,302.83,303.06,303.06,302,700,1097000,5,0
1992-01-14,304.77,305.74,305.74,303.06,600,858000,5,0
1992-01-15,306.62,306.63,306.63,305.74,200,314000,5,0
1992-01-16,306.85,306.85,306.85,306.63,409800,488000,0,0
1992-01-17,307.37,307.38,307.38,306.85,200,321000,2,0
1992-01-20,307.38,307.39,307.39,307.38,819400,502000,1,0
1992-01-21,307.87,307.87,307.87,307.39,500,650000,2,0
1992-01-22,307.95,307.95,307.95,307.87,409800,439000,1,0
1992-01-23,308.53,308.53,308.53,307.95,819400,583000,2,0
1992-01-24,309.05,309.05,309.05,308.53,700,1004000,2,0
1992-01-27,311.6,311.61,311.61,309.05,500,750000,5,0
1992-01-28,311.67,311.84,311.84,311.61,600,822000,2,0
1992-01-29,312.41,312.42,312.58,311.84,819400,450000,3,1
1992-01-30,312.73,312.73,312.73,312.42,409800,543000,2,0
1992-01-31,313.24,313.24,313.24,312.73,409800,586000,2,0
1992-02-03,314.18,314.18,314.18,313.24,409800,583000,2,0
1992-02-07,314.72,314.72,314.72,314.18,409800,527000,1,0
1992-02-10,315.55,315.56,315.56,314.72,409800,586000,4,0
1992-02-11,316.12,316.43,316.43,315.56,200,460000,3,0
1992-02-12,316.43,316.44,316.44,316.43,200,397000,1,0
1992-02-13,317.24,317.04,317.57,317.06,52000,1680000,0,0
1992-02-14,319.45,319.68,319.68,317.04,819400,770000,4,0
1992-02-17,319.77,319.77,319.77,319.68,52800,13782000,1,0
1992-02-18,338.98,337.11,339.16,319.77,7400,12655000,6,0
1992-02-19,340.5,342.41,342.41,337.11,9400,16501000,7,0
1992-02-20,345.22,347.99,348.01,342.41,10300,20004000,4,0
1992-02-21,358.91,359.59,359.93,347.99,11500,19254000,3,0
1992-02-24,361.11,360.5,361.62,359.59,30100,18038000,2,0
1992-02-25,359.66,360.37,361.29,357.07,28800,8037000,3,1
1992-02-26,359.85,360.1,360.76,359.27,43200,8082000,3,1
1992-02-27,361,362.45,363.03,360.1,9500,17931000,3,0
1992-02-28,364.15,364.66,364.67,362.45,9800,26401000,4,0
1992-03-02,365.15,365.39,365.39,364.66,6400,5644000,3,1
1992-03-03,366.79,367,367.25,365.39,2900,3366000,5,1
1992-03-04,367.56,368.32,368.28,366.95,41600,10360000,0,0
1992-03-05,369.31,369.76,369.88,368.11,8300,14928000,4,1
1992-03-06,370.79,371.76,371.76,369.76,35200,9958000,4,0
1992-03-09,372.26,373.53,374.06,371.88,20900,22273000,3,1
1992-03-10,374.48,375.23,375.23,373.53,32000,7452000,4,0
1992-03-11,375.87,376.14,376.25,374.98,16000,11238000,2,1
1992-03-12,377.55,376.92,377.57,376.14,10300,31594000,3,1
1992-03-13,376.58,376.38,377.19,376.38,2500,4487000,1,1
1992-03-16,377,377.05,377.42,376.38,2600,2265000,3,1
1992-03-17,377.5,377.49,377.84,377.03,800,1340000,2,2
1992-03-18,377.94,377.66,378.32,377.49,16000,2252000,2,2
1992-03-19,377.26,377.31,377.96,376.21,13600,35111000,1,2
1992-03-20,377.91,377.99,378.03,377.31,3100,7844000,2,1
1992-03-23,378.61,378.89,379.04,377.45,10200,24375000,3,1
1992-03-24,378.53,378.69,379.5,378.05,20800,7016000,3,3
1992-03-25,378.33,378.12,379.02,378.12,11800,21445000,1,3
1992-03-26,379.29,379.13,379.34,377.64,10200,24177000,4,2
1992-03-27,379.65,380.77,380.79,379.13,1800,5469000,5,1
1992-03-30,381.54,381.44,381.56,380.76,12600,40359000,4,1
1992-03-31,381.87,381.24,382.06,381.24,17300,53853000,2,2
1992-04-01,381.55,381.01,381.85,381.01,16000,7767000,3,2
1992-04-02,381.47,381.12,381.58,381.01,205600,3193000,2,2
1992-04-03,381.44,381.33,381.57,381.12,1700,3377000,3,2
1992-04-06,381.97,381.47,382.08,381.33,35200,14543000,4,2
1992-04-07,381.95,381.93,382.1,381.47,10600,30266000,5,1
1992-04-08,382.53,382.43,382.59,381.92,1800,5277000,4,1
1992-04-09,381.93,381.65,382.88,381.65,3100,7148000,2,3
1992-04-10,381.52,382.03,382.04,381.2,7000,13499000,5,3
1992-04-13,387.27,391.11,392.28,382.03,20500,52440000,7,0
1992-04-14,393.1,400.61,400.61,391.1,9400,25184000,7,1
1992-04-15,400.35,406.72,406.72,398.23,10500,25157000,6,2
1992-04-16,404.07,410.55,410.61,403.52,39200,57466000,6,3
1992-04-17,408.56,414.42,414.42,406.19,15600,45102000,4,4
1992-04-20,417.19,413.85,420.99,413.64,10100,23206000,4,4
1992-04-21,417.99,410.06,421.55,402.89,51200,72181000,3,5
1992-04-22,400.12,399.88,410.06,399.87,50500,73539000,1,5
1992-04-23,407.13,407.25,408.86,394.6,54700,71062000,7,2
1992-04-24,405.88,414.4,415.05,397.74,34700,47646000,6,4
1992-04-27,422.45,424.58,424.92,413.47,37200,53584000,7,3
1992-04-28,434.9,436.09,436.31,424.58,42300,53950000,8,1
1992-04-29,445.25,444.16,446.12,436.09,52800,66766000,9,3
1992-04-30,435.73,445.38,448.94,433.66,45700,52587000,6,3
1992-05-04,454.86,453.62,456.24,445.38,64300,101358000,7,1
1992-05-05,447.42,449.21,455.36,439.96,49300,78293000,5,5
1992-05-06,449.78,449.96,454.08,446.39,33600,54371000,5,5
1992-05-07,452.86,454.65,457.05,449.55,34400,51743000,9,3
1992-05-08,461.05,468.11,468.42,454.65,48600,84729000,12,1
1992-05-11,483.29,491.5,490.19,468.11,30900,60650000,0,0
1992-05-12,502.8,506.53,506.68,491.5,33200,65369000,8,5
1992-05-13,505.27,514.04,517.86,499.4,33800,64664000,8,6
1992-05-14,514.48,523.36,523.5,511.91,33000,60063000,10,4
1992-05-15,529.39,544.35,544.56,523.36,63200,75109000,14,0
1992-05-18,560.09,571.82,571.85,544.35,29900,61340000,14,0
1992-05-19,590.41,598.11,598.11,571.82,47700,58722000,12,1
1992-05-20,617.28,616.99,623.88,598.11,65600,119286000,11,3
1992-05-21,1260.32,1266.49,1334.98,604.01,89600,181276992,11,3
1992-05-22,1306.37,1339.99,1349.71,1262.44,93700,204172992,14,0
1992-05-25,1411.98,1421.57,1428.79,1339.99,88900,222428992,14,0
1992-05-26,1332.39,1301.35,1429.01,1291,68100,149448000,2,11
1992-05-27,1250.56,1193.17,1285.61,823.36,64500,138824000,3,11
1992-05-28,1123.04,1160.17,1184.18,1114.94,48300,117388000,3,11
1992-05-29,1243.65,1234.71,1253.37,1154.01,51600,135996992,13,1
1992-06-01,1175.69,1183.24,1249.58,1129.28,39300,105366000,1,13
1992-06-02,1155.88,1141.02,1184.28,1138.58,34000,84509000,1,13
1992-06-03,1075.9,1059.07,1141.02,1033.47,41000,91844000,0,13
1992-06-04,1087.49,1104.46,1118.93,1050.45,43100,94263000,10,3
1992-06-05,1125.01,1105.76,1143.07,1099.91,44000,100847000,8,6
1992-06-08,1092.07,1093.46,1121.41,1085.19,28700,66441000,3,9
1992-06-09,1116.92,1126.62,1144.39,1079.65,35100,81673000,11,2
1992-06-10,1199.23,1187.02,1206.51,1134.73,58700,154616992,12,1
1992-06-11,1179.28,1178.3,1188.68,1172.09,34800,107985000,5,8
1992-06-12,1164.12,1171.71,1178.3,1153.97,47200,117698000,4,8
1992-06-15,1174.41,1171.85,1181.86,1152.69,37700,93130000,8,5
1992-06-16,1171.75,1166.7,1135.6,1164.24,35100,92530000,0,0
1992-06-17,1171.29,1169.57,1186.59,1166.26,34700,90657000,3,10
1992-06-18,1167.16,1168.43,1172.86,1158.32,29100,65289000,5,9
1992-06-19,1169.97,1171.94,1171.94,1161.8,25100,60859000,10,3
1992-06-22,1173.68,1169.9,1180.21,1165.74,27900,71392000,6,7
1992-06-23,1162.83,1158.17,1172.46,1154.62,19400,56443000,0,14
1992-06-24,1150.89,1151.06,1158.17,1144.46,16900,44772000,5,9
1992-06-25,1153.48,1160.23,1160.23,1148.02,19800,58837000,10,3
1992-06-26,1164.29,1164.67,1207.82,1160.23,29000,92243000,12,2
1992-06-29,1168.89,1169.51,1173.49,1156.68,53600,114991000,9,5
1992-06-30,1186.62,1191.19,1193.16,1169.51,58900,160259008,11,1
1992-07-01,1199.54,1194.18,1215.13,1182.05,58300,122926000,8,6
1992-07-02,1187.3,1187.48,1198.66,1179.86,46500,101151000,6,9
1992-07-03,1189.09,1189.16,1193.39,1183.96,75200,190398000,10,4
1992-07-06,1197.76,1201.01,1215.24,1190.27,63700,195780000,8,6
1992-07-07,1201.01,1206.46,1206.91,1195.81,68800,204760000,7,7
1992-07-08,1192.37,1185.5,1211.27,1182.72,68000,138880000,2,12
1992-07-09,1172.44,1178.53,1187.18,1168.78,53200,130815000,3,10
1992-07-10,1175.14,1188.62,1192.98,1166.45,58100,134101000,9,5
1992-07-13,1156.83,1136.33,1198.9,1131.21,51500,123468000,4,10
1992-07-14,1124.65,1114.05,1139.96,1110.19,44400,95340000,2,10
1992-07-15,1107.18,1107.69,1135.57,1100.16,44800,121584000,7,7
1992-07-16,1114.13,1124.64,1214.83,1108.23,50400,151032000,8,6
1992-07-17,1121.49,1125.56,1134.32,1116.14,62600,115821000,9,5
1992-07-20,1100.6,1098.82,1126.96,1094.81,31600,67313000,1,14
1992-07-21,1087.61,1082.39,1096.49,1079.75,35900,66221000,1,13
1992-07-22,1059.22,1035.66,1081.81,1034.91,47300,105623000,1,12
1992-07-23,1020.07,1014.57,1033.75,961.61,77000,137012992,3,13
1992-07-24,1165.89,1142.02,1178.9,1014.08,57100,100041000,14,3
1992-07-27,1169.42,1149.33,1178.81,1108.05,59500,122257000,14,4
1992-07-28,1126.88,1105.95,1148.63,1102.02,78300,105616000,1,15
1992-07-29,1078.31,1087.12,1108.06,1047.03,68900,85225000,6,12
1992-07-30,1067.45,1057.4,1087.36,1043.79,99100,88690000,6,13
1992-07-31,1045.67,1052.07,1052.07,1032.54,87100,77149000,12,5
1992-08-03,1034.7,1031.55,1060.36,1026.83,60100,73754000,3,15
1992-08-04,1018.3,1035.63,1036.33,1016.16,52400,63035000,14,5
1992-08-05,1015.76,1012.55,1038.3,1011.66,61100,76139000,5,14
1992-08-06,988.38,1002.17,1010.76,983.22,72500,108106000,2,17
1992-08-07,1003.22,1005.23,1006.11,995.71,78200,101706000,7,12
1992-08-10,992.73,964.09,1006.64,956.55,81700,111257000,5,16
1992-08-11,926.81,863.41,961.61,797.6,106900,153828000,3,16
1992-08-12,675,781.21,843.3,627.36,144800,188800992,1,19
1992-08-13,797.17,850.94,890.06,745.62,115500,171260000,20,1
1992-08-14,857.1,858.38,900.51,818.12,104400,159447008,16,3
1992-08-17,898.66,939.46,940.76,858.38,113300,190291008,17,3
1992-08-18,954.89,933.44,999.69,921.98,148400,259400992,4,17
1992-08-19,920.66,939.51,951.16,888.23,75900,131836000,13,7
1992-08-20,930.7,932.32,946.73,918.65,160500,177488000,3,19
1992-08-21,916.99,916.25,938.37,912.89,170500,189594000,3,19
1992-08-24,888.95,884.1,920.85,881.33,99300,155058000,0,22
1992-08-25,868.1,849.57,887.49,848.05,84600,135092000,0,22
1992-08-26,841.42,877.25,877.25,827.36,126100,153392000,19,2
1992-08-27,874.75,863.77,880.02,861.64,54200,89723000,1,20
1992-08-28,851.6,848.2,866.98,825.01,74800,95684000,0,20
1992-08-31,833.5,823.27,848.4,823.02,54200,77675000,0,20
1992-09-01,826.96,824.96,832.84,807.37,78600,87529000,14,6
1992-09-02,803.83,787.67,826.68,783.96,93900,140242000,0,22
1992-09-03,749.22,764.11,781.33,742.74,163700,206650000,3,22
1992-09-04,759.54,753.58,776.18,749.46,98700,130811000,5,19
1992-09-07,745.69,702.83,788.15,700.79,87100,135455008,1,25
1992-09-08,653.36,640.12,702.83,595.42,100600,130824000,0,25
1992-09-09,613.44,635.74,643.77,608.06,111900,131749000,9,15
1992-09-10,643.21,692.78,695.18,622.01,113100,142572000,22,2
1992-09-11,773.22,776.29,789.18,719.39,117200,165860000,25,0
1992-09-14,762.82,734.98,793.36,714.93,137200,195830000,3,23
1992-09-15,727.11,738.16,751.22,694.32,119300,157671008,19,6
1992-09-16,762.29,769.04,776.68,738.16,143900,203054000,22,4
1992-09-17,770.65,761.72,779.56,751.08,94100,144744992,6,17
1992-09-18,715.89,754.4,761.72,715.89,61700,81858000,2,23
1992-09-21,740.97,733.44,760.13,730.3,81700,116545000,2,21
1992-09-22,730.71,722.7,736.9,716.23,69500,91083000,2,23
1992-09-23,719.41,712.37,725.59,708.5,65500,82873000,4,22
1992-09-24,720.51,730.57,735.49,709.63,77700,92839000,22,3
1992-09-25,730.28,729.79,735.75,723.56,76500,76255000,16,10
1992-09-28,724.45,724.7,729.79,721.19,42500,40798000,3,25
1992-09-29,719.99,710.63,728.42,707.82,64800,82381000,0,26
1992-09-30,703.63,702.32,710.63,698.91,89700,96512000,2,27
1992-10-05,676.47,679.62,702.32,668.9,94100,109752000,1,25
1992-10-06,682.92,674.24,692.62,664.27,71600,97525000,6,18
1992-10-07,676.56,665.26,676.84,664.43,53800,60947000,0,29
1992-10-08,648.96,643.69,671.67,640.22,84500,96306000,1,27
1992-10-09,664.44,660.29,668.73,643.68,93900,114917000,23,3
1992-10-12,687.45,690.57,713.77,661.99,110700,149660000,24,4
1992-10-13,694.1,673.99,701.3,669.56,112200,158356992,3,23
1992-10-14,661.07,663.75,673.94,648.84,105500,142120992,6,22
1992-10-15,654.33,663.53,667,650.92,75700,106075000,19,8
1992-10-16,664,664.75,668.57,661.2,68800,91893000,17,8
1992-10-19,643.8,632.4,667.46,632.4,81000,100268000,2,25
1992-10-20,634.43,616.29,663.65,604.5,94600,103067000,2,24
1992-10-21,597.15,585.7,616.29,577.23,91900,107881000,1,25
1992-10-22,557.03,539.8,584.91,535.79,138700,149734000,3,24
1992-10-23,534.41,559.73,577.52,524.07,114900,114178000,24,2
1992-10-26,539.5,506.94,561.5,504.81,125600,125484000,2,27
1992-10-27,465.75,450.28,506.28,448.28,141300,128776000,3,24
1992-10-28,466.73,463.21,470.98,447.93,116300,103788000,23,7
1992-10-29,468.72,484.25,484.51,455.22,124000,94125000,28,2
1992-10-30,494.66,507.25,507.25,484.45,146500,129964000,30,2
1992-11-02,471.18,477.61,508.81,465.55,126200,99006000,7,24
1992-11-03,481.34,479.81,487.07,465.6,125500,90717000,9,20
1992-11-04,474.82,469.9,481.6,465.09,128500,85452000,4,25
1992-11-05,460.96,462.63,470.89,457.03,95400,72446000,2,27
1992-11-06,460.54,457.05,468.59,455.73,73700,52648000,5,24
